dis-25--deg-0--gl-0.0--mi-0.0,0.9831386015121789
dis-25--deg-0--gl-0.0--mi-0.001,0.8653108784637848
dis-25--deg-0--gl-0.0--mi-0.002,0.7047763089809221
dis-25--deg-0--gl-0.001--mi-0.0,0.964943803184048
dis-25--deg-0--gl-0.001--mi-0.001,0.8505578399533253
dis-25--deg-0--gl-0.001--mi-0.002,0.6946918341263854
dis-25--deg-0--gl-0.002--mi-0.0,0.9285705075741778
dis-25--deg-0--gl-0.002--mi-0.001,0.8222759826614245
dis-25--deg-0--gl-0.002--mi-0.002,0.6742503303563383
dis-25--deg-0--gl-0.003--mi-0.0,0.8849297005207034
dis-25--deg-0--gl-0.003--mi-0.001,0.785817020973944
dis-25--deg-0--gl-0.003--mi-0.002,0.6498250695513063
